listing_id,WIC,SNAP,longitude,latitude,location_address,listing_name,fm_bool,csa_bool,om_bool,Farmer Market Type,Benefit Type,Block_FIPS,bbox,county_name,County_FIPS,State_FIPS,State_name,geometry
300157,1.0,1.0,-123.89424,45.719007,"36465 N Hwy 101, Nehalem , Oregon 97131",Manzanita Farmers Market,1.0,0.0,0.0,Farmers' Market,SNAP ; WIC,410579601021134.0,"[-123.894298, 45.70934, -123.885729, 45.726364]",Tillamook County,41057.0,OR,Oregon,POINT (-123.89424 45.719007)
300184,1.0,0.0,-106.65491,35.158683,"City Hall, 6718 Rio Grande Blvd. NW, Los Ranchos, New Mexico 87107",Los Ranchos Growers' Market,1.0,0.0,0.0,Farmers' Market,WIC,350010035023012.0,"[-106.656501, 35.155901, -106.650298, 35.16047]",Bernalillo County,35001.0,NM,New Mexico,POINT (-106.65491 35.158683)
300186,0.0,0.0,-89.697172,41.787255,"106 Avenue A, Sterling IL, Illinois 61081",Twin City Farmers Market,1.0,0.0,0.0,Farmers' Market,No SNAP Benefit ; No WIC Benefit,171950011022099.0,"[-89.701808, 41.786628, -89.695408, 41.78831]",Whiteside County,17195.0,IL,Illinois,POINT (-89.697172 41.787255)
300187,0.0,0.0,-89.978008,42.101295,"116 E Market Street, Mount Carroll , Illinois 61053",Mount Carroll Farmers Market,1.0,0.0,0.0,Farmers' Market,No SNAP Benefit ; No WIC Benefit,170159604002011.0,"[-89.978856, 42.100421, -89.977793, 42.101343]",Carroll County,17015.0,IL,Illinois,POINT (-89.978008 42.101295)
300188,1.0,1.0,-80.245,40.169,"South Main at Wheeling, Washington, Pennsylvania 15301",Main Street Farmers Market,1.0,0.0,0.0,Farmers' Market,SNAP ; WIC,421257041002008.0,"[-80.246033, 40.168393, -80.244814, 40.169333]",Washington County,42125.0,PA,Pennsylvania,POINT (-80.245 40.169)
300189,1.0,0.0,-89.708626,44.797421,"1101 Main Street, City, Wisconsin 54455",Mosinee Farm Market,1.0,0.0,0.0,Farmers' Market,WIC,550730012023005.0,"[-89.714326, 44.790802, -89.696959, 44.80043]",Marathon County,55073.0,WI,Wisconsin,POINT (-89.708626 44.797421)
300191,0.0,0.0,-85.934714,33.957828,"201  W CHASTAIN BLVD. WEST, GLENCOE, Alabama 35905",GLENCOE,1.0,0.0,0.0,Farmers' Market,No SNAP Benefit ; No WIC Benefit,10550105061016.0,"[-85.936007, 33.956174, -85.934378, 33.958806]",Etowah County,1055.0,AL,Alabama,POINT (-85.934714 33.957828)
300192,0.0,1.0,-77.028494,38.887743,"Corner 12th St. & Independence Ave. SW, Washington, District of Columbia 20250",USDA Farmers Market,1.0,0.0,0.0,Farmers' Market,SNAP,110019800001147.0,"[-77.031986, 38.887565, -77.028066, 38.888651]",District of Columbia,11001.0,DC,District of Columbia,POINT (-77.028494 38.887743)
300193,1.0,0.0,-105.84009,46.408215,"500 Main St  Riverside Park, Miles City, Montana",Miles City Farmers Market,1.0,0.0,0.0,Farmers' Market,WIC,300179618002004.0,"[-105.840912, 46.406325, -105.838312, 46.408374]",Custer County,30017.0,MT,Montana,POINT (-105.84009 46.408215)
300196,1.0,1.0,-69.962249,41.676615,"1652 Main Street Rte 28, Chatham, Massachusetts 02633",Chatham Farmer's Market,1.0,0.0,0.0,Farmers' Market,SNAP ; WIC,250010107002031.0,"[-69.966495, 41.669025, -69.958686, 41.679166]",Barnstable County,25001.0,MA,Massachusetts,POINT (-69.962249 41.676615)
300202,1.0,1.0,-122.60918,48.516974,"611 R Avenue, Anacortes, Washington 98221",Anacortes Farmers Market,1.0,0.0,0.0,Farmers' Market,SNAP ; WIC,530579406001014.0,"[-122.609452, 48.515038, -122.60622, 48.519074]",Skagit County,53057.0,WA,Washington,POINT (-122.60918 48.516974)
300206,0.0,0.0,-106.4315,39.58839,"Historic Downtown Minturn, Minturn, Colorado 81645",Minturn Market,1.0,0.0,0.0,Farmers' Market,No SNAP Benefit ; No WIC Benefit,80370006001041.0,"[-106.431906, 39.588318, -106.431009, 39.589318]",Eagle County,8037.0,CO,Colorado,POINT (-106.4315 39.58839)
300207,1.0,0.0,-80.415459,38.47842,"Baker's Island, Webster Springs, West Virginia 26288",Webster Springs Farmer's Market,1.0,0.0,0.0,Farmers' Market,WIC,541019702001063.0,"[-80.416215, 38.476149, -80.413746, 38.479284]",Webster County,54101.0,WV,West Virginia,POINT (-80.415459 38.47842)
300209,1.0,1.0,-74.572082,39.282143,"6th Street & Asbury Avenue, Ocean City, New Jersey 08226","Ocean City, NJ Farmers & Crafters Market",1.0,0.0,0.0,Farmers' Market,SNAP ; WIC,340090201011037.0,"[-74.573825, 39.281045, -74.572082, 39.282414]",Cape May County,34009.0,NJ,New Jersey,POINT (-74.572082 39.282143)
300210,1.0,1.0,-89.994281,34.823026,"2535 Highway 51 South, Hernando, Mississippi 38632",Hernando Farmers Market,1.0,0.0,0.0,Farmers' Market,SNAP ; WIC,280330711241000.0,"[-89.995373, 34.822495, -89.994111, 34.823552]",DeSoto County,28033.0,MS,Mississippi,POINT (-89.994281 34.823026)
300211,1.0,1.0,-72.711717,43.084256,"6573 Route 30, West Townshend, Vermont 05359",Townshend Farmers Market,1.0,0.0,0.0,Farmers' Market,SNAP ; WIC,500259672003011.0,"[-72.719222, 43.082733, -72.710032, 43.085026]",Windham County,50025.0,VT,Vermont,POINT (-72.711717 43.084256)
300214,0.0,1.0,-112.0425,43.494592,"A - D St. Memorial Drive, Idaho Falls, Idaho 83402",Idaho Falls Farmers' Market,1.0,0.0,0.0,Farmers' Market,SNAP,160199712004011.0,"[-112.046013, 43.492788, -112.040584, 43.503996]",Bonneville County,16019.0,ID,Idaho,POINT (-112.0425 43.494592)
300215,0.0,0.0,-159.4992,22.201731,"55299C Kuhio Hwy , Hanalei, Hawaii 96714",Hanalei Farmers' Market at Hale Halawai 'Ohana O Hanalei,1.0,0.0,0.0,Farmers' Market,No SNAP Benefit ; No WIC Benefit,150070401042011.0,"[-159.50352, 22.197082, -159.495359, 22.20273]",Kauai County,15007.0,HI,Hawaii,POINT (-159.4992 22.201731)
300216,0.0,0.0,-93.009953,45.084125,"Clark Avenue, between 2nd and 3rd Street, White Bear Lake, Minnesota 55110",City of White Bear Lake Farmer's Market,1.0,0.0,0.0,Farmers' Market,No SNAP Benefit ; No WIC Benefit,271230402002052.0,"[-93.010021, 45.083309, -93.00763, 45.084325]",Ramsey County,27123.0,MN,Minnesota,POINT (-93.009953 45.084125)
300217,1.0,1.0,-83.39378,41.91965,"20 E. Willow St., Monroe, Michigan 48162",Monroe County Farmer's Market,1.0,0.0,0.0,Farmers' Market,SNAP ; WIC,261158316001006.0,"[-83.395652, 41.919144, -83.393007, 41.920633]",Monroe County,26115.0,MI,Michigan,POINT (-83.39378 41.91965)
300219,0.0,1.0,-80.183684,25.836451,"6601 Biscayne Blvd, Miami, Florida 33138",Legion Park Farmers Market,1.0,0.0,0.0,Farmers' Market,SNAP,120860013023001.0,"[-80.18417, 25.832748, -80.179756, 25.836533]",Miami-Dade County,12086.0,FL,Florida,POINT (-80.183684 25.836451)
300221,1.0,1.0,-106.0658,36.003598,"1105 N.Railroad  Avenue, Espanola, New Mexico 87532",Espanola Farmers Market,1.0,0.0,0.0,Farmers' Market,SNAP ; WIC,350399407003000.0,"[-106.072287, 36.001971, -106.063121, 36.006238]",Rio Arriba County,35039.0,NM,New Mexico,POINT (-106.0658 36.003598)
300222,1.0,0.0,-73.062096,41.226598,"108 West Main Street (Wasson Field), Milford, Connecticut 06460",MILFORD - DOWNTOWN FARMERS MARKET,1.0,0.0,0.0,Farmers' Market,WIC,90091501001018.0,"[-73.063972, 41.222974, -73.0576, 41.227013]",New Haven County,9009.0,CT,Connecticut,POINT (-73.062096 41.226598)
300224,0.0,1.0,-93.262339,44.995288,"University Avenue NE and 7th Avenue NE , Minneapolis, Minnesota 55413",Northeast Minneapolis Farmers Market,1.0,0.0,0.0,Farmers' Market,SNAP,270531030001008.0,"[-93.263084, 44.993889, -93.260774, 44.995697]",Hennepin County,27053.0,MN,Minnesota,POINT (-93.262339 44.995288)
300227,1.0,1.0,-120.79696,38.730544,"401 Main Street, Placerville, California 95667",Main Street Farmers Market,1.0,0.0,0.0,Farmers' Market,SNAP ; WIC,60170311001018.0,"[-120.799027, 38.729886, -120.796278, 38.732218]",El Dorado County,6017.0,CA,California,POINT (-120.79696 38.730544)
300229,0.0,1.0,-94.584857,47.100539,"617 Michigan Avenue, Walker, Minnesota 56484",Green Scene Walker Community Farmer's Market,1.0,0.0,0.0,Farmers' Market,SNAP,270219400014016.0,"[-94.589946, 47.07836, -94.569427, 47.101311]",Cass County,27021.0,MN,Minnesota,POINT (-94.584857 47.100539)
300230,1.0,1.0,-79.992657,36.087691,"2914 Sandy Ridge Road, Colfax, North Carolina 27235",Piedmont Triad Farmers Market,1.0,0.0,0.0,Farmers' Market,SNAP ; WIC,370810162041003.0,"[-79.996216, 36.083793, -79.970742, 36.091071]",Guilford County,37081.0,NC,North Carolina,POINT (-79.992657 36.087691)
300231,1.0,1.0,-73.946818,42.080345,"115 Main Street, Saugerties, New York 12477",Saugerties Farmers Market,1.0,0.0,0.0,Farmers' Market,SNAP ; WIC,361119502002010.0,"[-73.948363, 42.079592, -73.943927, 42.082797]",Ulster County,36111.0,NY,New York,POINT (-73.946818 42.080345)
300235,1.0,1.0,-151.51234,59.638109,"Ocean Drive, Homer, Alaska 99603",Homer Farmers Market,1.0,0.0,0.0,Farmers' Market,SNAP ; WIC,21220010001021.0,"[-151.536285, 59.599462, -151.408661, 59.640003]",Kenai Peninsula Borough,2122.0,AK,Alaska,POINT (-151.51234 59.638109)
300237,1.0,1.0,-75.106815,40.336871,"Middletown Grange 576 Penns Park Road, Wrightstown (use Newtown for GPS), Pennsylvania 18940",Wrightstown Farmers Market,1.0,0.0,0.0,Farmers' Market,SNAP ; WIC,420171045032005.0,"[-75.110358, 40.335746, -75.105357, 40.339036]",Bucks County,42017.0,PA,Pennsylvania,POINT (-75.106815 40.336871)
300242,0.0,0.0,-82.441514,28.481294,"17375 Spring Hill Dr, Brooksville, Florida 34604",Airport Farmers and Flea Market,1.0,0.0,0.0,Farmers' Market,No SNAP Benefit ; No WIC Benefit,120530409113001.0,"[-82.461321, 28.480941, -82.429085, 28.492124]",Hernando County,12053.0,FL,Florida,POINT (-82.441514 28.481294)
300248,1.0,1.0,-81.269507,35.712066,"3070 11th Ave Dr. SE, Hickory, North Carolina 28602",Catawba County Public Health Farmers Market,1.0,0.0,0.0,Farmers' Market,SNAP ; WIC,370350110002033.0,"[-81.276638, 35.709271, -81.264937, 35.719617]",Catawba County,37035.0,NC,North Carolina,POINT (-81.269507 35.712066)
300251,0.0,0.0,-93.496941,39.358097,"Carrollton Uptown Square, Carrollton, Missouri 64633",Carrollton Farmers Market,1.0,0.0,0.0,Farmers' Market,No SNAP Benefit ; No WIC Benefit,290339603004046.0,"[-93.496971, 39.357772, -93.496025, 39.358521]",Carroll County,29033.0,MO,Missouri,POINT (-93.496941 39.358097)
300253,1.0,1.0,-71.51777,42.229299,"Main Street and Ash Street, Hopkinton, Massachusetts 01748",Hopkinton Farmers Market,1.0,0.0,0.0,Farmers' Market,SNAP ; WIC,250173201061000.0,"[-71.518924, 42.228469, -71.517141, 42.230003]",Middlesex County,25017.0,MA,Massachusetts,POINT (-71.51777 42.229299)
300255,1.0,0.0,-91.389337,44.934888,"1 S. Bridge Street, Chippewa Falls, Wisconsin 54729",Chippewa Falls Farmers Market,1.0,0.0,0.0,Farmers' Market,WIC,550170103001012.0,"[-91.390749, 44.933378, -91.387924, 44.936213]",Chippewa County,55017.0,WI,Wisconsin,POINT (-91.389337 44.934888)
300259,0.0,1.0,-77.504419,37.376728,"near 6701 Mimms Loop, Chesterfield, Virginia 23832",Chesterfield County Farmers Market,1.0,0.0,0.0,Farmers' Market,SNAP,510411008172025.0,"[-77.506247, 37.37532, -77.501351, 37.377717]",Chesterfield County,51041.0,VA,Virginia,POINT (-77.504419 37.376728)
300262,1.0,1.0,-121.77377,38.6792311,"250 First Street , Woodland , California 95695",The Woodland Farmers Market,1.0,0.0,0.0,Farmers' Market,SNAP ; WIC,61130108002028.0,"[-121.774726, 38.678754, -121.773133, 38.679445]",Yolo County,6113.0,CA,California,POINT (-121.77377 38.6792311)
300263,1.0,1.0,-121.79304,38.663686,"Corner of Cottonwood and Gibson Rd, Woodland, California 95695",The Woodland Farmers Market at Woodland Healthcare,1.0,0.0,0.0,Farmers' Market,SNAP ; WIC,61130110022007.0,"[-121.793429, 38.66304, -121.78931, 38.668194]",Yolo County,6113.0,CA,California,POINT (-121.79304 38.663686)
300268,0.0,1.0,-155.92365,19.525784,"79-7500 Mamalahoa Highway, Unit 1, Kealakekua, Hawaii 96750",Adaptations' Fresh Feast,1.0,0.0,0.0,Farmers' Market,SNAP,150010215102005.0,"[-155.943163, 19.51835, -155.92143, 19.534461]",Hawaii County,15001.0,HI,Hawaii,POINT (-155.92365 19.525784)
300271,0.0,0.0,-87.150106,40.9356403,"110 W Harrison St., Rensselaer, Indiana 47978",Rensselaer Farmers Market,1.0,0.0,0.0,Farmers' Market,No SNAP Benefit ; No WIC Benefit,180731011004020.0,"[-87.151845, 40.935125, -87.14998, 40.936538]",Jasper County,18073.0,IN,Indiana,POINT (-87.150106 40.9356403)
300272,0.0,1.0,-71.202747,43.580593,"233 South Main St, Wolfeboro, New Hampshire 03894",Wolfeboro Area Farmers Market,1.0,0.0,0.0,Farmers' Market,SNAP,330039561023012.0,"[-71.203498, 43.579714, -71.201561, 43.581436]",Carroll County,33003.0,NH,New Hampshire,POINT (-71.202747 43.580593)
300274,0.0,1.0,-83.208989,42.254801,"Park Avenue and Harrison Avenue, Allen Park, Michigan 48101",Downtown Allen Park Farmers Market,1.0,0.0,0.0,Farmers' Market,SNAP,261635765003010.0,"[-83.209384, 42.253083, -83.205774, 42.254801]",Wayne County,26163.0,MI,Michigan,POINT (-83.208989 42.254801)
300276,0.0,1.0,-104.8223,38.830543,"215 S. Tejon, Colorado Springs, Colorado 80903",Colorado Farm and Art Market,1.0,0.0,0.0,Farmers' Market,SNAP,80410023001038.0,"[-104.823726, 38.829531, -104.821856, 38.832449]",El Paso County,8041.0,CO,Colorado,POINT (-104.8223 38.830543)
300280,0.0,0.0,-87.666231,41.562264,"Martin Ave and Chestnut Rd, Homewood, Illinois 60430",Homewood Farmers Market,1.0,0.0,0.0,Farmers' Market,No SNAP Benefit ; No WIC Benefit,170318284014034.0,"[-87.667669, 41.56172, -87.665953, 41.562985]",Cook County,17031.0,IL,Illinois,POINT (-87.666231 41.562264)
300281,1.0,1.0,-78.974364,33.6069616,"Intersection of Surfside Drive and Willow Drive, Surfside Beach, South Carolina 29575",Surfside Beach Farmers Market,1.0,0.0,0.0,Farmers' Market,SNAP ; WIC,450510512021001.0,"[-78.975553, 33.606082, -78.974351, 33.607233]",Horry County,45051.0,SC,South Carolina,POINT (-78.974364 33.6069616)
300282,0.0,0.0,-90.114634,32.460885,"2103 Main Street / Historic Red Caboose Site, Madison , Mississippi 39110",Downtown Madison Farmers Market,1.0,0.0,0.0,Farmers' Market,No SNAP Benefit ; No WIC Benefit,280890302031018.0,"[-90.114962, 32.457774, -90.111806, 32.461565]",Madison County,28089.0,MS,Mississippi,POINT (-90.114634 32.460885)
300285,1.0,1.0,-72.559612,42.606069,"Peskeomskut Park, Turners Falls, Massachusetts 01376","Great Falls Farmers Market, Turners Falls",1.0,0.0,0.0,Farmers' Market,SNAP ; WIC,250110407011018.0,"[-72.560795, 42.605545, -72.558892, 42.606924]",Franklin County,25011.0,MA,Massachusetts,POINT (-72.559612 42.606069)
300286,1.0,1.0,-71.461538,42.260027,"125 Front St, Ashland, Massachusetts 01721",Ashland Farmers Market,1.0,0.0,0.0,Farmers' Market,SNAP ; WIC,250173851021018.0,"[-71.465016, 42.259634, -71.453218, 42.261028]",Middlesex County,25017.0,MA,Massachusetts,POINT (-71.461538 42.260027)
300289,1.0,1.0,-75.206274,40.689778,"128 Larry Holmes Drive , Easton , Pennsylvania 18042",Easton Farmers' Market,1.0,0.0,0.0,Farmers' Market,SNAP ; WIC,420950144001002.0,"[-75.207988, 40.68836, -75.205161, 40.6914]",Northampton County,42095.0,PA,Pennsylvania,POINT (-75.206274 40.689778)
300290,1.0,1.0,-77.662435,39.938459,"100 Spring St, Chambersburg, Pennsylvania 17201",North Square Farmers Market,1.0,0.0,0.0,Farmers' Market,SNAP ; WIC,420550112001014.0,"[-77.663197, 39.937664, -77.661755, 39.93934]",Franklin County,42055.0,PA,Pennsylvania,POINT (-77.662435 39.938459)
300291,1.0,1.0,-74.000805,40.746359,"W. 23rd Street off 9th Avenue, New York, New York 10011",Down to Earth Chelsea Farmers Market,1.0,0.0,0.0,Farmers' Market,SNAP ; WIC,360610093002000.0,"[-74.001326, 40.745294, -73.998009, 40.747147]",New York County,36061.0,NY,New York,POINT (-74.000805 40.746359)
300292,1.0,1.0,-73.983867,40.672303,"4th Street at 5th Avenue, Park Slope, New York 11215",Down to Earth Park Slope Farmers Market,1.0,0.0,0.0,Farmers' Market,SNAP ; WIC,360470135002000.0,"[-73.986194, 40.672194, -73.983282, 40.673966]",Kings County,36047.0,NY,New York,POINT (-73.983867 40.672303)
300294,1.0,1.0,-89.023298,42.681669,"Town Square, Downtown Janesville, Janesville , Wisconsin 53545","Janesville Farmers Market, Inc.",1.0,0.0,0.0,Farmers' Market,SNAP ; WIC,551050001001021.0,"[-89.023833, 42.680868, -89.022735, 42.682628]",Rock County,55105.0,WI,Wisconsin,POINT (-89.023298 42.681669)
300295,0.0,0.0,-99.990115,40.8606228,"410 W 9th St., Cozad , Nebraska 69130",Cozad Grand Generation Center,1.0,0.0,0.0,Farmers' Market,No SNAP Benefit ; No WIC Benefit,310479683004035.0,"[-99.9913, 40.860612, -99.989957, 40.861128]",Dawson County,31047.0,NE,Nebraska,POINT (-99.990115 40.8606228)
300296,0.0,0.0,-103.66253,41.864268,"18th and Broadway, Scottsbluff, Nebraska 69361",18th Street Farmer's Market,1.0,0.0,0.0,Farmers' Market,No SNAP Benefit ; No WIC Benefit,311579535003019.0,"[-103.662755, 41.864254, -103.662026, 41.865239]",Scotts Bluff County,31157.0,NE,Nebraska,POINT (-103.66253 41.864268)
300297,0.0,0.0,-85.946185,36.2233523,"110 Ag. Center lane, Carthage, Tennessee 37030",Smith County Farmers Market,1.0,0.0,0.0,Farmers' Market,No SNAP Benefit ; No WIC Benefit,471599752002057.0,"[-85.950748, 36.218741, -85.94045, 36.235585]",Smith County,47159.0,TN,Tennessee,POINT (-85.946185 36.2233523)
300299,0.0,1.0,-86.416062,35.852209,"301 Spring Street, Murfreesboro , Tennessee 37130",Stones River Market,1.0,0.0,0.0,Farmers' Market,SNAP,471490418001002.0,"[-86.425718, 35.846437, -86.40774, 35.856407]",Rutherford County,47149.0,TN,Tennessee,POINT (-86.416062 35.852209)
300300,1.0,1.0,-122.3576,47.637172,"W Crockett Street and Queen Anne Ave N, Seattle , Washington 98109",Queen Anne Farmers Market,1.0,0.0,0.0,Farmers' Market,SNAP ; WIC,530330068003006.0,"[-122.358283, 47.637168, -122.356939, 47.638381]",King County,53033.0,WA,Washington,POINT (-122.3576 47.637172)
300304,0.0,1.0,-83.646551,32.833797,"1155 College Street, Macon, Georgia 31201",Mulberry Market,1.0,0.0,0.0,Farmers' Market,SNAP,130210137022017.0,"[-83.649008, 32.831493, -83.644803, 32.83514]",Bibb County,13021.0,GA,Georgia,POINT (-83.646551 32.833797)
300306,1.0,1.0,-92.032633,44.384124,"Main Street West & Allegheny Avenue next to Hills Hardware, Wabasha , Minnesota 55981",Wabasha Downtown Farmers Market,1.0,0.0,0.0,Farmers' Market,SNAP ; WIC,271574901003004.0,"[-92.032784, 44.383445, -92.031224, 44.384424]",Wabasha County,27157.0,MN,Minnesota,POINT (-92.032633 44.384124)
300307,1.0,0.0,-77.09989,38.986761,"7600 Arlington Road, Bethesda , Maryland 20814",Bethesda Central Farm Market,1.0,0.0,0.0,Farmers' Market,WIC,240317047001011.0,"[-77.101058, 38.985961, -77.098701, 38.987468]",Montgomery County,24031.0,MD,Maryland,POINT (-77.09989 38.986761)
300308,1.0,0.0,-77.117929,39.049352,"910 Rose Avenue, North Potomac, Maryland 20852",Pike Central Farm Market,1.0,0.0,0.0,Farmers' Market,WIC,240317012161006.0,"[-77.119272, 39.048259, -77.117014, 39.050884]",Montgomery County,24031.0,MD,Maryland,POINT (-77.117929 39.049352)
300309,1.0,0.0,-87.862688,42.9107287,"11th and Milwaukee Avenues, South Milwaukee , Wisconsin 53172",South Milwaukee Downtown Market,1.0,0.0,0.0,Farmers' Market,WIC,550791706001008.0,"[-87.862737, 42.909769, -87.860711, 42.91073]",Milwaukee County,55079.0,WI,Wisconsin,POINT (-87.862688 42.9107287)
300311,0.0,0.0,-81.936127,32.802685,"Cotton Avenue, Millen , Georgia 30442",Millen Produce Market,1.0,0.0,0.0,Farmers' Market,No SNAP Benefit ; No WIC Benefit,131659601005046.0,"[-81.937243, 32.802082, -81.93142, 32.803689]",Jenkins County,13165.0,GA,Georgia,POINT (-81.936127 32.802685)
300312,0.0,1.0,-81.97716,36.708863,"Corner of Remsburg Drive & Cummings St, Abingdon , Virginia 24212",Abingdon Farmers Market,1.0,0.0,0.0,Farmers' Market,SNAP,511910105023008.0,"[-81.979604, 36.707723, -81.9767, 36.709097]",Washington County,51191.0,VA,Virginia,POINT (-81.97716 36.708863)
300313,1.0,1.0,-96.408445,42.490552,"100 Pearl Street, Sioux City, Iowa 51101",Sioux City Farmers Market,1.0,0.0,0.0,Farmers' Market,SNAP ; WIC,191930036003076.0,"[-96.410825, 42.489871, -96.407604, 42.492034]",Woodbury County,19193.0,IA,Iowa,POINT (-96.408445 42.490552)
300314,1.0,1.0,-78.01723,40.485653,"842 Penn Street, Huntingdon, Pennsylvania 16652",Huntingdon Farmers' Market,1.0,0.0,0.0,Farmers' Market,SNAP ; WIC,420619504004030.0,"[-78.018471, 40.484594, -78.014973, 40.486258]",Huntingdon County,42061.0,PA,Pennsylvania,POINT (-78.01723 40.485653)
300316,0.0,0.0,-73.197873,41.990739,"19 Maple Avenue, Norfolk, Connecticut 06058",NORFOLK FARMERS MARKET,1.0,0.0,0.0,Farmers' Market,No SNAP Benefit ; No WIC Benefit,90054256012042.0,"[-73.200057, 41.98925, -73.196602, 41.992965]",Litchfield County,9005.0,CT,Connecticut,POINT (-73.197873 41.990739)
300317,1.0,1.0,-80.341178,36.276367,"105 Moore Road, King , North Carolina 27021",King Farmers' Market,1.0,0.0,0.0,Farmers' Market,SNAP ; WIC,371690705061015.0,"[-80.341996, 36.271182, -80.333828, 36.277951]",Stokes County,37169.0,NC,North Carolina,POINT (-80.341178 36.276367)
300318,0.0,1.0,-80.285895,25.669124,"11000 S. Red Road, Pinecrest, Florida 33156",Pinecrest Farmers Market,1.0,0.0,0.0,Farmers' Market,SNAP,120860078062011.0,"[-80.290598, 25.668209, -80.284106, 25.674853]",Miami-Dade County,12086.0,FL,Florida,POINT (-80.285895 25.669124)
